157.67,44.01,164.18,64.81,147.92,60.28,116.10,59.59,120.01,26.48,182.99,68.69,173.26,103.77,143.39,84.92,156.37,127.14,147.27,123.25,102.47,153.13,81.06,208.96,164.83,130.39,121.95,112.21,94.02,164.17,152.48,39.44,1.00
142.07,40.12,153.80,68.05,138.17,65.47,131.68,100.51,127.80,118.06,170.01,69.96,149.89,101.18,143.39,70.62,154.43,127.81,142.08,127.15,97.29,147.93,85.59,209.63,166.76,130.40,134.94,116.77,94.67,138.19,138.20,35.57,1.00
127.12,49.83,145.34,71.29,131.04,68.69,127.12,118.06,127.12,85.59,159.61,75.20,136.89,116.75,127.81,78.43,155.08,129.74,146.63,127.79,97.28,138.84,86.87,206.38,164.15,132.35,99.87,144.69,85.58,209.63,122.61,44.66,1.00
142.76,38.83,153.12,69.96,134.29,69.33,127.78,106.99,122.59,115.46,171.95,70.00,173.25,111.54,138.83,107.01,153.78,128.44,142.07,127.80,101.17,148.56,86.20,209.62,166.75,131.05,125.84,115.45,91.42,158.96,138.21,34.25,1.00
118.70,48.55,137.53,74.53,120.64,71.31,117.41,107.04,110.89,136.23,154.43,75.19,152.48,123.89,119.99,138.20,149.24,127.79,138.18,122.61,87.53,142.75,78.44,199.86,161.57,132.99,120.65,158.33,111.53,221.32,116.08,43.98,1.00
116.78,49.18,137.54,73.88,121.28,71.30,117.42,107.68,108.31,136.89,153.79,75.16,148.59,122.60,118.72,138.84,148.58,127.80,136.90,122.62,87.53,142.75,79.09,199.24,160.91,132.99,121.30,158.31,111.53,220.02,112.87,44.00,1.00
116.77,49.23,136.22,74.52,118.70,72.59,116.77,110.25,109.60,136.24,153.12,75.17,153.12,122.62,120.64,138.21,148.57,127.82,136.87,123.26,86.90,142.75,79.09,199.23,161.56,133.00,121.96,158.33,111.56,221.31,112.23,44.66,1.00
116.74,50.50,134.94,74.55,117.41,73.88,116.72,110.25,107.65,137.53,153.11,75.17,161.57,122.58,121.28,138.83,148.59,127.82,136.88,123.90,86.87,142.74,78.44,199.87,161.57,133.01,121.93,158.34,111.55,220.67,111.58,45.97,1.00
116.78,49.89,135.59,75.19,117.43,72.59,116.72,110.89,108.31,136.25,153.11,75.86,151.82,124.54,119.99,138.84,148.60,127.80,137.52,122.62,86.88,143.36,78.42,199.87,162.20,133.00,121.93,157.66,111.57,221.31,112.20,45.33,1.00
117.39,49.86,134.95,74.55,117.42,73.24,116.73,110.25,107.65,134.28,153.11,75.17,147.94,121.97,118.07,139.48,148.59,127.81,136.89,123.24,86.89,142.74,78.44,199.86,160.92,132.99,121.29,158.94,111.54,221.31,112.23,45.32,1.00
158.34,43.98,155.06,70.63,132.32,66.11,119.99,95.96,110.92,116.77,179.78,75.17,198.58,112.22,178.44,138.19,149.23,122.62,137.54,120.00,96.63,141.43,88.17,197.29,162.22,127.13,114.16,155.73,104.42,214.17,153.12,37.51,1.00
118.04,58.30,134.30,73.25,113.51,75.20,97.26,110.91,101.84,76.48,158.33,70.65,184.32,105.05,153.77,124.55,146.64,125.84,133.65,121.93,92.07,121.92,129.75,158.96,160.26,129.10,111.55,151.83,101.79,214.82,112.20,53.76,1.00
112.22,56.34,132.34,74.53,112.22,77.14,96.65,112.87,98.57,75.18,153.76,70.62,179.75,105.06,151.18,127.78,147.92,127.15,136.88,122.60,90.79,121.94,127.17,158.96,159.62,131.69,109.61,153.13,101.17,216.13,106.37,54.38,1.00
122.59,52.45,136.23,70.65,114.80,75.16,99.86,107.04,101.14,75.16,158.33,66.75,190.17,94.68,181.04,132.35,148.56,123.90,136.88,121.30,93.38,117.40,124.55,164.15,160.26,127.79,106.99,153.13,101.79,215.47,116.74,49.17,1.00
163.51,45.95,157.01,60.28,132.99,59.62,123.25,95.99,147.93,79.74,180.42,61.56,189.52,97.28,184.97,133.01,150.53,118.69,137.52,117.42,115.46,155.72,98.58,205.10,164.16,120.65,138.20,143.40,127.15,203.13,159.61,39.49,1.00
179.76,43.37,173.27,60.92,149.23,60.28,133.02,95.31,141.44,118.06,195.99,62.19,196.01,100.52,190.16,134.94,156.37,117.41,142.74,115.45,132.31,162.87,91.46,216.12,169.37,121.29,165.46,149.23,142.07,195.36,175.85,36.87,1.00
173.24,43.34,166.11,65.48,143.39,64.82,138.84,100.49,143.38,126.48,188.18,67.40,220.03,71.94,200.57,49.89,153.13,116.09,140.78,113.51,127.81,160.90,97.26,218.71,164.82,116.77,173.87,132.31,116.75,152.47,170.01,36.23,1.00
173.93,47.92,164.83,66.12,143.38,64.82,138.20,99.87,143.36,125.20,186.90,69.96,220.67,73.25,201.82,49.18,153.75,115.45,142.09,112.85,132.98,160.28,96.62,218.72,164.82,117.38,176.51,132.97,116.10,154.43,173.25,40.78,1.00
173.25,47.25,164.84,66.75,143.37,65.45,138.22,101.16,144.02,126.51,187.54,69.96,220.65,72.59,199.85,49.18,153.75,116.08,142.08,112.87,132.36,160.92,96.63,218.07,164.83,117.38,175.20,133.00,116.11,153.79,170.03,40.12,1.00
158.30,44.64,168.05,66.11,144.04,66.11,138.18,98.57,141.42,122.60,190.16,66.11,221.99,82.34,196.65,95.31,153.77,114.80,142.08,112.21,127.16,155.07,117.41,218.72,166.10,116.76,168.73,127.13,111.56,147.28,153.79,40.76,1.00
158.96,43.99,168.04,66.09,144.03,66.12,136.87,97.93,133.63,122.60,190.16,65.48,220.69,82.99,195.33,91.46,153.11,117.42,140.14,116.76,112.85,150.51,116.75,216.77,164.17,120.64,134.28,133.65,116.11,215.48,154.44,39.46,1.00
167.41,44.64,168.71,68.69,147.27,69.98,133.64,97.93,127.14,124.55,190.17,66.12,221.33,81.70,198.58,90.74,149.88,119.35,138.19,117.40,96.62,151.18,85.59,210.95,162.21,121.95,136.22,157.68,128.47,228.45,164.16,39.46,1.00
170.67,44.70,168.73,69.35,147.92,70.65,132.99,97.29,121.93,123.25,190.79,66.74,221.96,82.33,197.29,91.43,147.91,120.65,136.23,117.41,86.21,147.90,82.99,208.97,158.96,123.25,139.49,158.96,132.31,222.62,169.35,39.50,1.00
173.24,45.95,168.73,69.35,147.92,70.63,132.97,96.64,120.65,122.62,190.17,66.76,221.34,81.69,197.94,91.42,147.28,121.29,135.59,117.40,84.91,147.91,82.97,208.32,158.95,123.90,137.50,158.34,129.75,223.92,170.02,40.12,1.00
173.93,46.62,168.71,69.96,147.90,70.63,132.36,97.93,121.28,122.63,190.15,67.40,221.32,81.69,197.29,91.46,147.27,119.36,134.94,117.39,84.92,147.92,82.98,208.97,158.31,122.60,137.52,158.97,130.38,225.22,173.24,40.76,1.00
